,Credibility_Rank,Traffic_Rank,Bias_Rank,Factual_Reporting,Questionable,NaNs_Per_Row,Avrg_Per_Row
15666,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15667,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15668,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15669,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15670,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15671,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15672,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15673,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15674,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15675,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15676,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15677,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15678,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15679,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15680,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15681,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15682,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15683,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15684,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15685,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
15686,0.0,0.0,-1.0,0.0,['No Data'],1,-0.4
15687,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15688,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15689,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15690,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15691,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15692,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15693,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15694,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15695,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15696,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
15697,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15698,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15699,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15700,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15701,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15702,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15703,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15704,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15705,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15706,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15707,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15708,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15709,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15710,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15711,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15712,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15713,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15714,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15715,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15716,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15717,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15718,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15719,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15720,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15721,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15722,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15723,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15724,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15725,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15726,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15727,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15728,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15729,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15730,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15731,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15732,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15733,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15734,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15735,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15736,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15737,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15738,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15739,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15740,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15741,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15742,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15743,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15744,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15745,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15746,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15747,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15748,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15749,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15750,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15751,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15752,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15753,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15754,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15755,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15756,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15757,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15758,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15759,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15760,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15761,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15762,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15763,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15764,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15765,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
15766,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15767,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15768,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15769,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15770,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15771,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15772,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15773,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15774,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
15775,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15776,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15777,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15778,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15779,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15780,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15781,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15782,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15783,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15784,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15785,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15786,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15787,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15788,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15789,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15790,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15791,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15792,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15793,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15794,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15795,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15796,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15797,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15798,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15799,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15800,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15801,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15802,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15803,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15804,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15805,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15806,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15807,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15808,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
15809,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15810,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15811,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15812,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15813,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15814,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15815,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15816,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15817,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15818,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15819,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15820,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15821,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15822,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15823,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
15824,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15825,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15826,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15827,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15828,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15829,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15830,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15831,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15832,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15833,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15834,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15835,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15836,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15837,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15838,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15839,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15840,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15841,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15842,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15843,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15844,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15845,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15846,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15847,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15848,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15849,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15850,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15851,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15852,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15853,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15854,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15855,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15856,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15857,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15858,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15859,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15860,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15861,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15862,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15863,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15864,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15865,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15866,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15867,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15868,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15869,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15870,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15871,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15872,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15873,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15874,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15875,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15876,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15877,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15878,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15879,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15880,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15881,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15882,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15883,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15884,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15885,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15886,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15887,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15888,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15889,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15890,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15891,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15892,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15893,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
15894,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15895,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15896,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15897,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15898,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15899,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15900,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15901,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15902,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15903,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15904,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15905,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15906,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15907,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15908,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15909,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15910,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15911,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15912,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15913,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
15914,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15915,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15916,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15917,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15918,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15919,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15920,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15921,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15922,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15923,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15924,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15925,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15926,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15927,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15928,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15929,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15930,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
15931,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15932,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15933,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15934,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15935,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15936,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15937,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15938,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15939,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15940,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15941,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15942,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15943,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15944,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15945,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15946,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15947,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15948,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
15949,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15950,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
15951,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15952,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15953,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15954,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15955,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
15956,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15957,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15958,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15959,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
15960,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15961,1.0,1.0,0.0,1.0,['No Data'],0,0.6
15962,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15963,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15964,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15965,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15966,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
15967,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15968,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
15969,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15970,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15971,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15972,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15973,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15974,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15975,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15976,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
15977,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
15978,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
15979,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15980,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15981,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15982,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15983,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15984,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
15985,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15986,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15987,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15988,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
15989,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
15990,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
15991,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
15992,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15993,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
15994,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
15995,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
15996,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15997,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
15998,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
15999,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
16000,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
16001,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16002,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16003,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
16004,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16005,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
16006,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
16007,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
16008,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
16009,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
16010,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
16011,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
16012,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
16013,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
16014,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16015,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
16016,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
16017,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16018,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
16019,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
16020,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
16021,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
16022,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
16023,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
16024,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
16025,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
16026,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16027,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16028,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
16029,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16030,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
16031,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
16032,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
16033,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
16034,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
16035,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16036,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
16037,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
16038,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
16039,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16040,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16041,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
16042,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16043,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
16044,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16045,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16046,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
16047,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
16048,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
16049,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
16050,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
16051,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
16052,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
16053,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
